Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,2001,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,25.1234
Pakistan,PAK,2000,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,28.0639
Pakistan,PAK,1999,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,29.9368
Pakistan,PAK,1998,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,31.2035
Pakistan,PAK,1997,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,31.1086
Pakistan,PAK,1996,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,33.838
Pakistan,PAK,1995,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,34.6485
Pakistan,PAK,1994,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,34.4369
Pakistan,PAK,1993,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,32.1231
Pakistan,PAK,1992,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,30.8443
Pakistan,PAK,1991,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,29.7358
Pakistan,PAK,1990,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,26.2451
Pakistan,PAK,1989,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,21.3062
Pakistan,PAK,1988,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,16.8709
Pakistan,PAK,1987,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,13.847
Pakistan,PAK,1986,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,12.3157
Pakistan,PAK,1985,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,11.8133
Pakistan,PAK,1984,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,11.2215
Pakistan,PAK,1983,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,10.8196
Pakistan,PAK,1982,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,10.0928
Pakistan,PAK,1981,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,9.9114
Pakistan,PAK,1980,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,9.6266
Pakistan,PAK,1979,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,9.7754
Pakistan,PAK,1978,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,9.3212
Pakistan,PAK,1977,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,9.2228
Pakistan,PAK,1976,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,9.3488
Pakistan,PAK,1975,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,9.6353
Pakistan,PAK,1974,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,9.0413
Pakistan,PAK,1973,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,9.7763
Pakistan,PAK,1972,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,10.6931
Pakistan,PAK,1971,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,11.1944
Pakistan,PAK,1970,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,16.1261
Pakistan,PAK,2018,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.5104
Pakistan,PAK,2017,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.90400000000001
Pakistan,PAK,2016,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.6131
Pakistan,PAK,2015,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,3.77209999999999
Pakistan,PAK,2014,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.06630000000001
Pakistan,PAK,2013,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,3.49510000000001
Pakistan,PAK,2012,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,3.3767
Pakistan,PAK,2011,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,3.22829999999999
Pakistan,PAK,2010,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,2.82719999999999
Pakistan,PAK,2009,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,2.2816
Pakistan,PAK,2008,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,2.02199999999999
Pakistan,PAK,2007,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,2.34450000000001
Pakistan,PAK,2006,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,2.2389
Pakistan,PAK,2005,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,2.12390000000001
Pakistan,PAK,2004,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,1.88079999999999
Pakistan,PAK,2003,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,1.5716
Pakistan,PAK,2002,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,1.40700000000001
Pakistan,PAK,2001,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,3.4876
Pakistan,PAK,2000,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,1.8318
Pakistan,PAK,1999,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,1.34139999999999
Pakistan,PAK,1998,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,1.8699
Pakistan,PAK,1997,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,2.25150000000001
Pakistan,PAK,1996,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,2.9332
Pakistan,PAK,1995,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,2.8194
Pakistan,PAK,1994,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,3.077
Pakistan,PAK,1993,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.42790000000001
Pakistan,PAK,1992,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,5.09540000000001
Pakistan,PAK,1991,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,5.2358
Pakistan,PAK,1990,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,5.92269999999999
Pakistan,PAK,1989,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,7.21080000000001
Pakistan,PAK,1988,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,8.7869
Pakistan,PAK,1987,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,9.20099999999999
Pakistan,PAK,1986,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,10.3277
Pakistan,PAK,1985,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,11.5098
Pakistan,PAK,1984,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,12.3758
Pakistan,PAK,1983,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,12.4151
Pakistan,PAK,1982,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,11.2483
Pakistan,PAK,1981,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,10.3918
Pakistan,PAK,1980,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,8.99800000000002
Pakistan,PAK,1979,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,9.01439999999999
Pakistan,PAK,1978,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,7.1807
Pakistan,PAK,1977,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,5.6807
Pakistan,PAK,1976,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.99349999999998
Pakistan,PAK,1975,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.93559999999999
Pakistan,PAK,1974,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.6568
Pakistan,PAK,1973,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.57990000000001
Pakistan,PAK,1972,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.69970000000001
Pakistan,PAK,1971,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,4.94559999999998
Pakistan,PAK,1970,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,3.99680000000001
Pakistan,PAK,2018,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,7.6465
Pakistan,PAK,2017,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,8.4593
Pakistan,PAK,2016,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,9.4054
Pakistan,PAK,2015,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,10.0457
Pakistan,PAK,2014,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,10.3487
Pakistan,PAK,2013,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,10.8858
Pakistan,PAK,2012,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,10.5164
Pakistan,PAK,2011,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,10.4902
Pakistan,PAK,2010,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,10.6752
Pakistan,PAK,2009,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,10.0555
Pakistan,PAK,2008,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,9.3314
Pakistan,PAK,2007,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,8.452
Pakistan,PAK,2006,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,7.373
Pakistan,PAK,2005,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,5.6652
Pakistan,PAK,2004,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,3.6472
Pakistan,PAK,2003,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1.7748
Pakistan,PAK,2002,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1.8425
Pakistan,PAK,2001,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1.8229
Pakistan,PAK,2000,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1.8802
Pakistan,PAK,1999,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1.771
Pakistan,PAK,1998,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1.6377
Pakistan,PAK,1997,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1.5074
Pakistan,PAK,1996,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1.347
Pakistan,PAK,1995,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1.1943
Pakistan,PAK,1994,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1.051
Pakistan,PAK,1993,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.8621
Pakistan,PAK,1992,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.7626
Pakistan,PAK,1991,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.683
Pakistan,PAK,1990,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.6387
Pakistan,PAK,1989,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.6168
Pakistan,PAK,1988,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.6275
Pakistan,PAK,1987,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.6622
Pakistan,PAK,1986,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.6213
Pakistan,PAK,1985,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.5085
Pakistan,PAK,1984,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.4184
Pakistan,PAK,1983,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.2574
Pakistan,PAK,1982,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.2088
Pakistan,PAK,1981,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.1119
Pakistan,PAK,1980,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,1979,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,1978,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,1977,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,1976,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,1975,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,1974,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,1973,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,1972,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,1971,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,1970,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0
Pakistan,PAK,2018,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.1258
Pakistan,PAK,2017,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.1454
Pakistan,PAK,2016,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.1734
Pakistan,PAK,2015,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.199
Pakistan,PAK,2014,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2133
Pakistan,PAK,2013,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2615
Pakistan,PAK,2012,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2545
Pakistan,PAK,2011,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2532
Pakistan,PAK,2010,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.269
Pakistan,PAK,2009,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2544
Pakistan,PAK,2008,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.264
Pakistan,PAK,2007,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2728
Pakistan,PAK,2006,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2839
Pakistan,PAK,2005,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2825
Pakistan,PAK,2004,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.3164
Pakistan,PAK,2003,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2913
Pakistan,PAK,2002,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.0646
Pakistan,PAK,2001,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.1835
Pakistan,PAK,2000,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2839
Pakistan,PAK,1999,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2245
Pakistan,PAK,1998,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.3363
Pakistan,PAK,1997,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.3115
Pakistan,PAK,1996,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.3617
Pakistan,PAK,1995,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.3034
Pakistan,PAK,1994,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2837
Pakistan,PAK,1993,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2433
Pakistan,PAK,1992,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2894
Pakistan,PAK,1991,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2439
Pakistan,PAK,1990,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2734
Pakistan,PAK,1989,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2438
Pakistan,PAK,1988,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.3229
Pakistan,PAK,1987,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.4031
Pakistan,PAK,1986,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.3736
Pakistan,PAK,1985,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2276
Pakistan,PAK,1984,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2108
Pakistan,PAK,1983,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.2803
Pakistan,PAK,1982,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.32
Pakistan,PAK,1981,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.3963
Pakistan,PAK,1980,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.4359
Pakistan,PAK,1979,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.5618
Pakistan,PAK,1978,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.635
Pakistan,PAK,1977,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.7659
Pakistan,PAK,1976,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.7723
Pakistan,PAK,1975,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.7718
Pakistan,PAK,1974,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.7327
Pakistan,PAK,1973,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.7599
Pakistan,PAK,1972,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.7158
Pakistan,PAK,1971,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.8697
Pakistan,PAK,1970,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.6485
Pakistan,PAK,2018,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.0126
Pakistan,PAK,2017,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.0199
Pakistan,PAK,2016,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.0296
Pakistan,PAK,2015,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.0437
Pakistan,PAK,2014,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.0599
Pakistan,PAK,2013,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.0821
Pakistan,PAK,2012,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.0977
Pakistan,PAK,2011,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.1174
Pakistan,PAK,2010,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.1433
Pakistan,PAK,2009,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.1682
Pakistan,PAK,2008,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.1975
Pakistan,PAK,2007,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.2494
Pakistan,PAK,2006,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.3043
Pakistan,PAK,2005,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.3608
Pakistan,PAK,2004,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.3789
Pakistan,PAK,2003,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.4285
Pakistan,PAK,2002,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.5036
Pakistan,PAK,2001,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.5254
Pakistan,PAK,2000,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.6618
Pakistan,PAK,1999,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.6894
Pakistan,PAK,1998,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.7552
Pakistan,PAK,1997,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.8403
Pakistan,PAK,1996,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.8008
Pakistan,PAK,1995,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.8295
Pakistan,PAK,1994,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.9091
Pakistan,PAK,1993,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,1.0503
Pakistan,PAK,1992,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,1.1866
Pakistan,PAK,1991,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,1.307
Pakistan,PAK,1990,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,1.471
Pakistan,PAK,1989,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,1.735
Pakistan,PAK,1988,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,2.0246
Pakistan,PAK,1987,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,2.223
Pakistan,PAK,1986,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,2.5732
Pakistan,PAK,1985,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,2.9012
Pakistan,PAK,1984,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,3.1604
Pakistan,PAK,1983,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,3.4034
Pakistan,PAK,1982,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,3.2597
Pakistan,PAK,1981,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,3.741
Pakistan,PAK,1980,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,3.6982
Pakistan,PAK,1979,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,4.084
Pakistan,PAK,1978,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,6.2391
